B000V9PH4O	A3CJAA5VWKC7X2    A28P0QPSXBJTN    A361PLXEWB9UC1    A2MSJAWWZEA5I    A3OD2MWZOXT4OZ    A3QJQQZTKFV7BJ    A2AF4OH6OYRIM    A24PFLO5IAIK6B    A291VXV4P9MPWK    A39TOID8F18BS    A2E9VCETT0WRZX    A38Q1ROUWYYUGW    A1K9QY79BWK5M    ARY6A4N4K0FLO    AVJJ2D4G5I0Z4    A291GRSK1IV6KZ    A2RRS6HEZFZ67Y    A2OUYF5QAFVDGZ    A1SO40JPFLRCKZ    A1KDCAP54QTZKA    AR2OKBGCYUIBP    A1UN5Q1FKH1ZT7    A3K0GNYLOMDSUZ    A36SE2CQ6KATKE    AHNDWVX0WCDXG    A6X231SBAF3BI    A3MMHNMHSVMJO5    A2KUUWP4ZZMOBP
B000VAUEGY	A39RLEZME2WX84    A35HSKVF9YRH2N    A15TL5DGFAFAYB
B000VB4TSM	A1YKVTUDRNJZ7    AHUWM11PDV4M2    A2DO13VLX1OL85    ATVAMZS8V7AZ6    A3IJ0KQUH7V9ZQ
B000VBSJFQ	A2YMCPP3KW9IXU    A6BDAC36193N9
B000VBYI7Y	A2XL6TZM34HFV3    A347XPCKWQ8BPF    A1X77D24I3IFQP    A5HORZOXLUT2    A3N04FXWH1J1WJ    A2D9OX0KYCKR0L    A3NN3UJXKVHQR1    A1XNE3Q9XA5H9L    A31X06B0ZHKLW
B000VC6C4A	A91BK8S5QH98K    AZYHPLX1DF7Z6
B000VDBJ10	A2MFN0JN3D2KUU
B000VDJ61K	A21EF5RAKR8SDY    A3PCNQP98JDR87
B000VDNGIO	A2W9I628I6SE1U
B000VDWYXC	A1TUE57CUYIGYN    AMNSQK5ATZ9U2
B000VHJPKI	A2XJV8WWLH4XX    A1FJY6REFHCU3F    A1EQM5VMBPQZ76    A1OQ6P7SJLPJ02    A2R1D9DJBOLHXA    A16AGV6M8MVRBC    A33IXN26NDGBUP    A267ESH8MQZZZX    A3UZFQOUJ85JTK    A2S6ME3BHE6YJ5    ARYSDAZNRXN6G    A3TNUG1UWOGCK4    A2NPQS61AQ82L1    AXJRLPL15M101    A521VQI1AT8OK    A3RPH26JTPO3JO    A3R5TUC0Q9KG2H    A1MBXGTCH0540Q    A8TTOTWWSGTGF    A3ESURKQ738DRA    A1EFQVCRZX5QSU    AIRH7SDIXGSAF    A27QQCZ2K972U6    A21VWBJDNZCOF5    A1MMNDK53LO2H5    A3FBWD7GKZ4KHY    A2LYXJ05TASKUW    A2TQPIZZZITH4Q    AMXWEKJL9PF1J    A1P85GZIZSL9IE    A54CVYQK2UDSO    A1USXVZKR61OPP    A2Y28KEAOHE013
B000VI5BCI	AE5IPN3XEOBYW
B000VI89KO	AAIN1W486NLQN    A19THU8O01LG9W    A3GN1FNYAV78RS    A1Q2LL8CZADJCV    A2O34OPFV9IAA5    A2TTY1UZRVXEQF    A1C4J5MRES1KRK    AWDR0RE0UVP8O
B000VJHB3O	A2XSTUOH0GFMX1    A3RD82GSN0C6B2
B000VJHD9Q	A29PZR73GSKBZT    AJ40CBJ9GST9S    A12876M6HI90SS    A2LEFP2YAFNGZM
B000VJLHDO	A2OFM1HQCG2AJ8
B000VK2W6O	A1T98M8SZ2HHDO    A12MQA7IMXZ7JT    A1ZJY2XA2MW6WH    AHLNVTCD7DYRF    A11TFOKA4SCGP3    A1DNYQG3BE1XLR    A21BGH6UK6R61F    A5W8TSQ7L40Q5    A3QKHZW2ZUGFVQ    A1A8GHRWHEKEZJ    A3SH9Y1ZSE9Z7X    A3CJ12GJ9VQG6I    A14QXHEO00476J    A81G529LBP1QS    A9NXTC0HTPSDO    AGWAA2G57TQ1U    A3SIEIHZQN4PVP    A18TREKM6KPB7Y    A275EOYAIDKYAU    A3E36KSFDU6MY6    A2AW3G0T3JXLTW    A276BKCK4ZE7EW    A79TZPGDOBJVU
B000VK339O	A2OXF2TFLKTLXM    AYIQERGTDFPTG    ACAIEIV03NBHY    A21KEBQJRQJ008    A3AHDR4F2J7YXX    A68CMNO96AL10    A1VJ3BFL1AM5DU    A2EYA26RU06OOE    A2ZNM6B1H14CAZ    A1ANTTMTBKAG7Y    AU8AJK4EH7YH1    A201OIFRAG227J    A38ZJ23L9L2211    A2MLCX03E2F2IW    A1IM0RT0KRT8EN    A1L4A6C0OJPGX7    ABIGQX7XQ02Q1    A9PKYI8B9V9VB    A9PKYI8B9V9VB
B000VK339Y	A3OXRFCJI67IMN    AESF2DN8QKYHM    A1D7Z21SJGO1L6    A3NZSW71OVUIBP    ACL4AWGUH8NZQ    AEFJW05JUM8TB    A1Q3TATLNU613O    A274M0XV1H9OG1    A3M32YMWKA2GP0    A2XN14YWLGTW35    ANF0XRBISV40    A2CE9CFMYZC084    A2416W8RO0W71C    AS9BM0ZQOXMCY    ATKC23BG2B0R7    A26W0SPQ8WDSPD    AJ0KMUCSHSSMZ    A3PKD2GXWBP7W2    A17V9XL4CWTQ6G    A145IN9FBZNSL    A30LWRPQ3EG0IG    A1I7JTPVAVBD5R    A1S7LST1G51C3    A13SIA3KN05CAU    A2ZZAIXBA7QBBP    A1DTPGF7284J31    A2KWAK0GAA8IBW    A2OTUWUSH49XIN    A32YGBB4OTL0E9    A2ZPUBQNOEB4I3    A38NX60W8FYQMY    A38F0IV5UYTV7Q    A261IPFGLTU90L    A2IUB939P66JL0    A2OTUWUSH49XIN    A1PSS3Q67OU0P0    ATOYONX2Y4C5Y    A1ZLQ8BPFIX7SB    A2WQVT5P7V4U5W    A2V9YUL46Z23FB    A24J2VFHWTM4ZL    A2OLIJAR21U6DS    AACOYLVI9I0J2    A25SE7SO5V0385    A302EYUTYTOTZ0    AB2EV27AFK2KE    AXNT2TANXEKQ    AQVB6GHDASQT4    A137A8WG41FQ8X    A1881LQMVGSCQ2    A3MV2Y4HCMFDZP    A2VB7XO5CPODBI    A3DFEVFOEK9R51    A2INQW4EIK6EAE    A17KRFZZ5F4OYB    A1NJXFN4V5AUOL    AZ65W8C4CPKST    AZ65W8C4CPKST    AYY4J0ELNWQPT    AODWFJHMNL0FG    A292L54FW2ID6W    A21TVV32ZBU6CB    A1AU50E8TU5GU5    A2F63SIKR1CFIY    A291KR5VUGS226    A3377Z15R1ZH5L    A35R32TA60XD57    A11OTLEDSW8ZXD    ADFGM8EK8KD09    A3UFR5CH1OZ8GR    AOYVUE3CJV1FD    A24V40Y5ST65JA    AMBLDL8NPVRRV    AVJV35095JH71    A2E7MWFFDYGALE    A1AVKD9PFDCRB5    A73HPJDXJYD15    A34JS3CSLGZ5T4    A1JK7KUDNII6DW    ACYT8KA2HVMXJ    AYXK2URLI8PJF    APKHDXB1ZRPET    A3LG1P8JTSTK6M    A1H7C9I1LX3PM7    A14DM2WQAX9UGD    A22EEZKRMZXWO7    A3OHTB1BNBN1M    A2NRH27AOL2GF5    A2S099BLER8VXV    A1FDAX0HE987RA    A1U03XI7AVUH57
B000VK4CT4	A3I937JLTEQSLL    A1IZUL81WLV8S6    AINN54PGNYERB    A3FHD5UI1CDAJ7    A36IOSZXG6HQAU    ACUGYK1I1N3N0    A2GDNRUQRLWRCC    A13SV7V95KQBXQ    A3GJ0RDALQQT5G    A3EQ7D101JIEVT    A1F5004VYZ3AXH    A3IV7XJDAPKBWZ    A2MNIWA8PUBCQF    A28805N37EB8Y6
B000VK5SYC	ACSSB2E7VLDLT    A1LXF7Z5I87BRM    A2O6ZFJ6Y1Y2AY    A1SHNL1NRH78IX    A1J5BGM658BIUS    A3IB9LIFLL12Q    A5O8Z7AYPY2RD    A2XOVGYA5Y98XR    A28E0YWFLRPMRZ    A1235MZRMVOL4D    A34PICE856A0TR    A2N3X5GKCS805O
B000VK6NDC	AAM6MU3LPCCHU    A1ST37603KXEN4    A2EQN6WFLSEGPC    A3NP4RGU9TO36    A1NYEP0BXYZ0OL    A2ZJG62OLDCYAY    A1I80EXBPCVESI    AAM6MU3LPCCHU    A1K1KAQOMWJB98    A2080OFFAJA0O7    A31GN10OIYG5UX    A15WIU12OXGH3A    A3229I7JSLZE7E    A18F6YFO5E5EYF    A2IAHIO9LCK1VO    ACRL36N43HGB2    AD63V1AC9DO43    APBYD0H2SWI0F    AUE05A41ALEPX    AJ8QOI7C5I1SX    A2J2M35LKMOHBM
B000VK893E	A2PNOU7NXB1JE4    A3IZYA5TX9VRSM
B000VK8HCW	A1FDAX0HE987RA    A2S099BLER8VXV    A2NRH27AOL2GF5    A14DM2WQAX9UGD    A1H7C9I1LX3PM7    A3LG1P8JTSTK6M    APKHDXB1ZRPET    ACYT8KA2HVMXJ    A73HPJDXJYD15    A1AVKD9PFDCRB5    AMBLDL8NPVRRV    A24V40Y5ST65JA    A2F63SIKR1CFIY    A1AU50E8TU5GU5    AYY4J0ELNWQPT    AZ65W8C4CPKST    AZ65W8C4CPKST    A1NJXFN4V5AUOL    A17KRFZZ5F4OYB    A2INQW4EIK6EAE    A3DFEVFOEK9R51    A2VB7XO5CPODBI    A3MV2Y4HCMFDZP    A1881LQMVGSCQ2    A137A8WG41FQ8X    AQVB6GHDASQT4    AXNT2TANXEKQ    AB2EV27AFK2KE    A302EYUTYTOTZ0    A25SE7SO5V0385    AACOYLVI9I0J2    A2OLIJAR21U6DS    A24J2VFHWTM4ZL    A2V9YUL46Z23FB    AODWFJHMNL0FG    A292L54FW2ID6W    A21TVV32ZBU6CB    A3377Z15R1ZH5L    A3PKD2GXWBP7W2    A17V9XL4CWTQ6G    A35R32TA60XD57    A11OTLEDSW8ZXD    ADFGM8EK8KD09    A3UFR5CH1OZ8GR    AOYVUE3CJV1FD    AVJV35095JH71    A34JS3CSLGZ5T4    A1JK7KUDNII6DW    AYXK2URLI8PJF    A22EEZKRMZXWO7    A3OHTB1BNBN1M    ACL4AWGUH8NZQ    A26W0SPQ8WDSPD    A30LWRPQ3EG0IG    A1I7JTPVAVBD5R    A1S7LST1G51C3    A13SIA3KN05CAU    A145IN9FBZNSL    A291KR5VUGS226    A2ZZAIXBA7QBBP    A1DTPGF7284J31    A2KWAK0GAA8IBW    A2OTUWUSH49XIN    A32YGBB4OTL0E9    A2ZPUBQNOEB4I3    A38NX60W8FYQMY    A38F0IV5UYTV7Q    A261IPFGLTU90L    A2IUB939P66JL0    A2OTUWUSH49XIN    A2E7MWFFDYGALE    A2XN14YWLGTW35    ANF0XRBISV40    A2CE9CFMYZC084    A2416W8RO0W71C    AJ0KMUCSHSSMZ    A1PSS3Q67OU0P0    ATOYONX2Y4C5Y    A1ZLQ8BPFIX7SB    A2WQVT5P7V4U5W    ATKC23BG2B0R7    AS9BM0ZQOXMCY    A3M32YMWKA2GP0    A274M0XV1H9OG1    A1Q3TATLNU613O    AEFJW05JUM8TB    A3NZSW71OVUIBP    A1D7Z21SJGO1L6    AESF2DN8QKYHM    A3OXRFCJI67IMN    A1U03XI7AVUH57
B000VK9VQS	A2UR9I3QSTN4G3    A30IA5U6ID1QRJ    A2ESJMM6D8JGLQ
B000VKA3Y2	AH2AW9U7GDTH8    A3SEJEJI391ENN    ADIL8KZJ2ZBT4    A2M18DHZCAFUFA    A2ETVM09XDOUEA    AB7RCOOIQH8NS    AUP4YHVC5LKEV
B000VKA7T8	A1RN2CVL38U1DM    A21MW3P2VHRZ3A
B000VKW7LO	A3D6OI36USYOU1
B000VKYKTG	A3EGP5QU70NRKA    AYMV2T86WIXVD    A1PZN8AP463DG    A9T4HGTPSJ27N    A11VPI6WLMQ2ZQ    A1C1Y0S6QPBM4W    A35MKC4WRQ8M8F    A3LRR63WLQ3N3O    A1VMGTCTZUKHV6    A3CFKMOCU5C5UR    A1O9O18AE5HIOL    A3UAHFFUHXJ7Z0    A3KTOA1CBPBBC0    A16V3EN9C3K83W    A32OZFDUK07WLV    A1WX42M589VAMQ
B000VKYMUS	AY12DBB0U420B
B000VM2FUU	AIZ2WW0Q88QIP
B000VM7HFS	A31RK6E8NXM452    AGOH4Y4TKXQ2H    AQPMVJHCHLWW3    AY9HCZXUS17Z3
B000VMEHN8	A2YJVL46CG4N23    A1NP2GLYFXFGUN    A2JHVYEG2UFST6
B000VMI8W4	A23N5GILA6AX04    ANSA83I0WOUR2    A2BNRUNT2X918E    ARNC9KAJ5WPQG    A18QBXDXQHMS66
B000VMLFOM	A3PY02YA0PW640    A17B0S1GD41Z80    A2LI3YC6MDO1CQ
B000VMV2BI	A2GBF0KLLHADFI    A1RR7CD3WDSRSA    A26PI8Y0G3QMYT    APCLWBF1NGL3Z    A3FQAH5VP37KQ6    A2YNNMGZLP43EZ    A36LPXVS1SONOP
B000VN5WXQ	A21VJFUZBUJS1E    A3H708ENR30GK8
B000VPRGCO	A1TW1VWH1YGAXP
B000VR65ME	AFODAH2UDH3BW
B000VR8KUY	A2XWIVYFYT7KHS
B000VSDCH4	A2APVWP7ZGE866    A1N5FBISFGUCSP    A28KL4VGU24MWS
B000VSDFRG	A2H0LQ058QTIV8    A94U6J9DNX1FF    AVMRI1EVA9EU1    A2UNY84L4T88M2    A25Y4LPRNFXR8D    A3OXHLG6DIBRW8
B000VTOE3E	ACP54ME2YI1AI
B000VTRHGK	ACP54ME2YI1AI
B000VVJ2MK	AKEYLQK32AG4E
B000VVOCRK	A1TLL41001SN69    A2ZJV8URFNLCX    A2REKPCOO32AWQ    A2LDFTG5HNC1Z7    ANX2ZIMCDRUMO
B000VVP2JM	A39Q7F2Y2TOMJ1
B000VVP2LU	A3NEMVXL8S9FWW
B000VX9XFE	A3R7A2954ZKBZK    A3AYK1I6RAHYR1
B000VXFRLI	A20ABRTAWSV2CQ    AJUU7M8VKQ17T
B000VYC0JE	A1XKRZGSM21W8J
B000VYD0MA	ANEBMBFZCPJ4V    A3ROS9735G0G6O    A28UQB9MO5XNO9    A3TKTAFO6V8TSV    A2WHEZQRNMXYCR    AAFM1I844P9EY    A2DBVZP81CE00K    A4XNXIV1CNKBQ    A24HBTOZH7AZ01    A2OZCJB8KVK3J3    AMS4O1AJYKLKS    AGZ73GQAGLRRW    A3RVAV2SKH494W    A1AROU507WP0H5    A1O3I77HO80LXV    A17SHMZ2N5841D    A3LJXI1KRH6RDG    AQPCRB6AGK8AR    A1UXVAEMOWA9AY    A31RJLJU6R455Q    A155VSDAQ4NE4X    A16L1ISI8XMY25
B000VYP4EM	A3BZ9PF4SV6NUF    A4RCPFSFDFD5W    A3F1H2PW44KGHB
B000VYP4EW	A1UXSMV9JML5Y9    A1I4UIBK83VV1Q    A15PWK60TE46HP    A20VZP0857LRH1    A7LL3RRZ6AT0B    AU238JKYTXZOF    AU3EEI9TPPMX    A285OG2FM2VLP3
B000VZJJIS	A2447QP60E9XM3
B000VZLH56	A3TI8YOAVJSGR    A1QCVYUNSANWEO
B000VZSNS0	A3JEJG4D99OCRO    A1TFQLYA16HTHI    A457CJYKRVGOV    A30KCQIU856SEH    A1OY0LZP7V7T9M    A5ZGPFG3I6O51    A35REXQ2P1B840    AX1BK60V7JV2S
B000VZSO2U	A3I0Q676ZSCX13
B000VZVVZC	A3JNZZH46GVNHH
B000VZXNZI	A3GFHK4TBV9SC6    A2NC3G3BFO527B    A2IV5EIIIF2T05
B000VZZS9M	AT8LTXVGXZXF7    A26ZUXDYCYFMB6
B000W4DM86	A1D33VZX6WXKSP
B000W4H3TU	A2NTIARP3PC4NN
B000W4KTCS	A331JQG36868P8    ALM2FY34XCKQH
B000W4U82Y	A3DRUVPNCM49FC
B000W4U87E	A2PNOU7NXB1JE4
B000W5BS9K	A1FTFUZ4BDOMFH    A3AKS2LOZ91OM7    A2AAW6AJV4JP5D    A1RGSMP6LIJH84    A2TFF4PZ1QJX7I    A1TR5HOTPUGYP7    A2NACCZ4CJP82Y    AE25NJ85WUDPT    A3HLUV2WI5MSTC    A2K2PN9W766XJA    AJDZ85R6EH609    A2EZRCYLE2CPQX    A2RWO6FDBNT1XM    A2IWH8M3QB2CWW    A27N06RRXTLOPF    A22B6W8ZEK0XP3    A1VRZI0QY8SN62    A2A3IDSSTLYQ0R    AF67HRU4990TI    A2R9M9ALI356JU    A2XLGQC6BSZKSV
B000W5N16S	AW0SA7FOF1OWR    AW0SA7FOF1OWR
B000W5N2D0	A3RCCE0IS4YIAS    A20DIPGK6BK8JW    A2KP92OAJOTB5T    AYSBQJJ6PT36Q    AR0UK4RH8YIZ8    AZ6RDTDNWZWBU    A13HFX0MKRNX0J    A1V9QW9AVKUC68    A33G9H96SWS79Y
B000W5SLB8	A2T5VSWN46FFAI    A1QJXOS19BJBQY    AMUFLPRP8T2F    ANXDNGQJRGJQR    APYFIZLBYY2H    A3D0FXVAIT3PGF    A1N12PCAXDPNKQ    AUK2X16BC9N7K    AR2E18BURAX94    A30WDXQDKJ226T    A3TAS1AG6FMBQW    AEQMTWFHMKEJR    A1UAQ8W6YHF0QO    A2YR51NKP6NW82    A3AYR0MLQG26AA    A1LZS2G44TOKQX    A3IBEWDEWCUYK7    A24YVTH409INWO    A1OXX0WGCEDEBY    A1L1SQ488YCCFJ    A2FTAP42J8G9CH    A3MF6YYCQEWJP0    A2Q2A6JKY95RTP    AJD41FBJD9010    ASVLHONCFNR1E    A1HMU89I5ZGPJD    A2TKAV768UGP49    A178RH09QC1281    A32PVKFVNWR373    A130NFR1BZY2D9    A1Q1MUL6N9R086    A2V1V9I7WITU99    A1B8WSWHLHKE9J    AW6FKLD286NPJ    A21I6Z8FXXD4AO    A1K91I6RRCW0BN    A3QA0BBQW08DLZ    A2YQHJTOXDD506    A1QSXS0RC1H1DH    A30SOYXF1P2FN    A2BQ6K0L4EHJ48    A1VO4F6DTK66ET    A253JYRQ2Q79TP    A1LRLWPVNE331W    A22Z3EB99YH05F    A20JDDCXOB7LOA    ASAX1VJKN9NUJ    A1D0IFZY85PFU    A1GUXIF6CUWKFE    A25424QZ8NHIIJ    A180JVVMPCTCSV    AWM2YMIS46UMH    AC68APQDODFVY    A9EV8Y2VTT2D1    AK8DOLZ8CP6DR    A145F439LQQ87V    A5S3USK5II2HH    A23QZY9ZSSV9OZ    ARIA714B0BXCB    A1EIOWC94PV448    A2IHGPBZDVN802    A31TRGUKGWXXTK    AJO8B8R4WYA2F    A5K0L3CANH3V1    A2Q45MOJNFKA30    A39R6E062CQOVP    AJP9CUARQMLIF    A1ZR0PUC1GFGOR    A2MSVLXCS7UX6G    A1NDSM7Y7U2PWV    A31G6R6ZDTPY6B    ARQPQ8LF5NTEZ    A3JWW0RDGDD49G    AZ1ONZN56OIZW    A1P1828Z9KBOXE    A1SRYI1XY207FC    ADL9KS36CFGDS    AR1AKVFCGEHN7    A4DT2XL6NB3QY    A3A7C1IXKODNNJ    A1O97Y05VH3LEW    ALDI31TKPHP2R    A3EVY0GKKB6EI6    A3D0HMC6RQT0N0    A39OM6POGFF525    A3SGP1E699RZV5    A3CHMZH97MKWKX    A1ER3H6DC8ZFQ2    A35D94NA2RGHLR    A3BJ9H8BT03QIC    A2BN9DIBP9A0XG    A2H4BR8YJE755P    A1LADXNPI4UCAL    A38NEDIGZZ2ZFT    A2OQTWEJU5WXAW    A14N6VRMTWXP79    A248D9UV4IBF5    A3FX2HVUACQ7AY    A1R1FVMSTSDHSK    AJWFS625AJD0I    A3HPFJC4N1J9ZV    A2DYAW13ZD34YW    A1X2G5HWSNBO6Q    AMQ1MEG334SAP    ASEDE7XOQ9FYS    A9MFZXFQOWT42    ALG4MGOY96EW1    AJSVA2MRGEMJM    A3RV2VDOMMQE5C    AEG13TGQM14CU    ATCL00P7C2KUG    A3QPM5S5KBUIJ0    A2QW49QO7SKD7N    A26G7SBMSBEKVJ    AS1D77NND22CY    A1WOMXOEX90ARI    A3DWNDUITKNIZX    A2S64EJQWUKTCY    ASU933JRZRWQY    A3OO3RKSC7D7F2    ABC6C9U3A4H15    A37M4FGPQWLZM0    A3A4BYBK7KFDMS    A2DZA9JI80LE8H    A1ILH94WP2KTA0    A18ZQSYTAWBIFM    A1HPCY2PI9AN7N    A5XD5COS1HJT1    A1P9OD33DA707Q
B000W6208M	A2U32SA5EDA3K0
B000W642B0	A2G5US2E2M2J8Z    AMEGO1FCVHNSA    A16P93CTOKUTR    A103QH6R6A4FT1    A3HGS44I6PDNSN    A29MSUY64KDONM    A2ET1BHVQUW1Q9    A3PLIEIS6W13YD    A3H3U9C7C1SUUR    A2DCGQE76TJ16O    AX3GAFXC7QACY    A28FQOWX79D06J    A2HT2E1E8FEWKY
B000W7PUL0	A1ZSF5CJ0A4CIO    A2RL1RS6PWUHWI    A26EXMDN188M0
B000W7WRAC	ANHQXORW6CXK5    A5C4UHUJQ881H
B000W7WRAW	ARRLVOWNWTDU3    A3VBZDYGHF4NK8    A35MBSB3NIN0QP    A2MI9X4AMDA8PT
B000W8XOT4	A1JL79Q32C5FY7    A1KLUAZCV1UH35    A30NH83IXW78RY    AM4YH910V3TMV    A1QTXDVUDSAMG2    AEQ86ZLCQAQZY    A3IPOD5GDOVIB2
B000WA49I2	A1DSJAQOVU8Z77
B000WABSYU	A33E52LXWJ9C8U    A2RMMLCU94BDFJ
B000WAFJ0E	A1OM0YEFH1LMWK    A19R9KO2NVNZBX    AVYNL41QPAAX2    A144QI1CSAOY0X    A277NC1XDZDUVX    A30LG4SAVOAVEO    A2QDTQVEVVJA5    A34KUAKPWJ7K4M    A2QQYXVRJ25OOK    A380XBGW8D6BTK
B000WBM7BC	A26KUYU8N0DA4P    A1SRITLO3D3GE6
B000WE5DR4	A2BS0X8CPLGN38
B000WEOSKC	A2H3UARC0G6C3U    ANHTXFXQSI9NX    AWNZTSI1Q6CU2    A405A608KK4LN
B000WER5RA	A1QT4U10DUPX2    A1PSYROWN621AX    A3LN2EJQFERZJS    A44VFYAJPDTW1
B000WFELC6	A181W3NANB2KPN
B000WFGNR2	A2G7B7FKP2O2PU
B000WFGOX0	AMQ1MEG334SAP    A1TNKFJBUL0ZAV    AY38A01BCGON5    A2DSEC962J10JO    A25JMYLCBYKEKL    A2ASW6L6IEKU5L    A7JW9WS18LOKX    AT0J9IP8XD95F    A241HDIOHZJRBR    A165Q8QLQB1BEE    A134S6TOUH24QV    AF8XI1GPGSCH3    A2344608CT2821    A2M01K1L5EHYBL    ALHUTRTZVVFBR    ADHB7JK4M6J7K    A1OL6OBZGR6RGB    AAEEGQXHLUH4F    A8BDBU9LTQTY2    A1KTNCAPHBDJYQ    A2IUBJJBH9PF9R    A8FJHPCMKR28F    A8FJHPCMKR28F    A24PZR4W555WQI    A28Y1M7GRG0I9M    A2HGH80EGNOO1I    AUDLU7PQB2HEO    A1TQQQAYEDEY6B    A3V1OELIIXQBAU    ADHB7JK4M6J7K    A1BL2TCE749NB8    AATNK1VTOS3LD    ARIGM9KNMLQNW    A1BL2TCE749NB8    A1QI8MXHW45F5J    A1IUWHRVSWNSVB    A1UUPDMSCX10GE    A2Y70HG4JBEP1Q    A2AY4YUOX2N1BQ    ADUM14YVEGY8S    A3JQ03HF6QI7IV    A2LP3HW20VLMHX    AODWFJHMNL0FG    A3HOEAWRLBFCN4    ADL6LIYX03AQG    A3JZJQHY3159IQ    AGH12M0P31R2    A90R5PR3BF7JW    A24PZR4W555WQI    A2HGH80EGNOO1I    A2LR3H7YEVV6CN    ADV6H18HLO6BK    A2IBUE2WR08IBH    A352PZ9BSFX4CV    ADHB7JK4M6J7K    A14HQ5J8BOOBI    AWOIXHZG0DJ7V    AGPLJLVQ47QLT    ARROCMTU1772T    AT0J9IP8XD95F    A35TIC6B8MVKWG    A3RNRXOM5J2C93    A4D3DTLY259CK    A7C7QG6O3ZHXD    A2LEBZB3A2OPW5    A1BL2TCE749NB8
B000WFKGV6	A31F3G8JWXUKAX
B000WFKHN8	A11K7AYXZBFUR1    A29FD8FJONPAJ    A3DYSWBDL79BCE    ATE00A21U4YBO    A1XHFBJTBTPOV0    ANS1RX2L01NH9    A2L393HQZIM36P
B000WFKJ7W	A2BTGT16B5P4Q8
B000WFKO8Q	A17XCEEYLDWT79    A3PFLP31VHSZNS    AFT3QUD3F6QXG    A3HERBT8W31BRJ    A16B0LWB1CUZ7S
B000WFKPSU	A20A3U0R92TO3W    A1WTFI6QVFNWL8    A3IWTQXCHIS5GG
B000WFKQPC	AOKAOC8ZNZ2Q9
B000WFKSK0	A3798WV4B49HWV
B000WFL0BG	A1QQHFFI1FNFWK    AXIMHVMICKE8X    A1LGX3QOCW8CMN    A3DQ2E1CQQLW22    AUKCZNU7PPDNZ
B000WFL0HK	AV40J5VUBWG5J
B000WFLOCQ	A14RZUPW44KCPF    A2JX37HVMCCD7U    A3U2KSZGOME3CN    A2BUBVLZG6TLYR
B000WFLWEG	A15Q3J93NE5I7D    A3UQ48TUUR3TZF    A1B4LJ2SX75Q8F    A2RBEXE3YKY95N
B000WFLXYA	A2LBH6OVJYCV6P
B000WFM204	A2NH6AZFB199O1
B000WFPWQ0	AESUCX545MQNQ
B000WFRM3G	A3HQCOH99LJQ61    AFKYN7MV1M0FT
B000WFRMRW	A2GN6W82DZNUN8    A3Q7QBDSAZ670I
B000WFRNV2	A1B61U6J5C4EW7    A1188MCZR00NUQ
B000WFRUO2	A17O9AHKHK66AI    A111W7L1E3NQZT
B000WFUE9K	ARPCOH3UUOYEU    AT2G7YB6SAM4E
B000WG5AX4	A118HRSV9MQYHH
B000WG5GZG	A1PRPFJQPEOP0C
B000WGFTSU	A1ZKUVRSCPL3L6
B000WHPNI0	A3U6551U307D64    A22FR3F3LYQXHX    AYNRALJ4X1COS    AKMEY1BSHSDG7    A9L6L5H9BPEBO    AAMSLTXR2ZTTQ    A3LJCWE4W5M6HQ    A3NNPR1VZ8WAS4    AXQIHSF9KK7CO    A36MP37DITBU6F    A3NF5J6DYJ5SRL    A325D8R2FD4EWL    A3GOESILP1UFE4    A2G9JJ0EI0JVIA    A17BUUBOU0598B    A2L01339XV496V    A2NAZ6EX7YIA7N
B000WJLSE6	A12BTR2MVK2BR5    A3B8SABF7KKYFQ    ARB0OCZT1DDF3    A1715XAS3GKE8N    A1IZEL42LSYDFB
B000WJN6QO	A33GZMVFUE133A    A3S3IRX2SKSRFE
B000WJRBXS	A8IWCVFBA7LWB    A1RLXNOFS1GBKB    AS5J4CG4NFU6M    A1EU9WITEXDZ6W    A3FQINZGZ4MH9Q    A5N1HWIT86WYI    AY4ZFHV56O1CR    A1KEK09ZA6J9P8
B000WL167S	A37F5BQAYL9NFG
B000WLGGB4	A3FZ7DQFJRZSGG
B000WLIAPE	AQBQISS5QIZ3N
B000WMPGDW	A1XQURZYRWD2OV    A2LZ275796I57T    AIS8QFP47QMY    A2DSKH3NICFS4I    A11JXS9PB728PD    A1ZE815FVC6XJT    A2XURMDN3PDNBD    A3353YLK5ZRGJE    A6MOHUWHKHZ08
B000WN68K6	A285EVS24XWNVO
B000WNJ73Q	A3T0XNCN34YSWE    A394MHK3CSDGUV    A37YPYG4AUQFOT    A5R2B96GZWAE7    A3RNVTDCBB0NFI    A22A7OEB664QSC    A3SSH0YMILRQU2    AC4PLBII96SUC    A219LI5KK8V8R1    A3HRFH52UB70L7    A2PS4H0PABQYHG    A1I4UIBK83VV1Q    A21CC82KBPT1JB    A3RNKSZ2W573RU    A3N3QK4DKTL0FM    A290S3VPH3P6VO    A27WZVW45MRO01    A2TIXE6PJOC7X2    AE5DR1HZNY9CV    A1YP0TYC0FPM73    A3E3YJO2V3YZUM    AP6HPIGX1SAAL
B000WO434S	A1NQJ53B790ZK1    AI1ERPR3TC35D
B000WODFVA	A20NUW4T1DB7UQ    A2RM65T3T9VV8X
B000WODGIM	A2OOZTXV7PM8X9
B000WOIZ6K	A393CDX62CGMPS
B000WQ9ABW	A3A3C9ZWI802UM
B000WQBC54	A1GAM2TKMSK6TJ    A33EJW4NUQKX1D
B000WR2OGY	AOI84WGXILRKP
B000WR8GSY	A28VCX74L5OTBK
